2630
228786	228787
228787	228786
228840	228875
228875	228840
228897	35050
228957	228959
228959	228957
228966	228967
228967	228966
228974	229023
229023	228974
229335	229361
229359	229360
229360	229359
229361	229335
230008	230015
230015	230008
230016	230072
230072	230016
230086	230158
230090	230092
230092	230090
230097	230135
230135	230097
230158	230086
230228	230290
230290	230228
230477	230481
230481	230477
230555	230556
230556	230555
231612	231958
231661	231672
231672	231661
231733	231734
231734	231733
231877	231878
231878	231877
231958	231612
232987	234352
233780	233781
233781	233780
233795	233796
233796	233795
234352	232987
236487	247379
237267	237274
237274	237267
237370	240205
237397	237400
237400	237397
237500	237506
237505	263813
237506	237500
238325	238328
238328	238325
238356	238359
238359	238356
238360	238368
238368	238360
238377	238463
238463	238377
238481	238482
238482	238481
238673	238674
238674	238673
238892	238901
238901	238892
238910	238915
238915	238910
239122	239124
239124	239122
239154	239198
239180	239183
239183	239180
239198	239154
240029	240030
240030	240029
240037	263715
240205	237370
240392	252481
240790	240799
240799	240790
241243	241245
241245	241243
241250	242106
241689	241691
241691	241689
242106	241250
242109	242111
242111	242109
242202	242205
242205	242202
242292	245918
242301	242303
242303	242301
242394	242400
242400	242394
242789	242790
242790	242789
242794	243419
243009	261527
243153	243157
243157	243153
243198	243241
243241	243198
243419	242794
244249	244302
244293	244296
244296	244293
244302	244249
244330	244334
244334	244330
244581	244582
244582	244581
245273	245635
245567	247283
245635	245273
245683	245684
245684	245683
245809	245840
245840	245809
245906	245938
245918	242292
245938	245906
246484	246527
246527	246484
246530	246537
246537	246530
246542	246547
246547	246542
247254	247255
247255	247254
247269	247380
247274	247275
247275	247274
247283	245567
247284	247293
247288	247290
247290	247288
247293	247284
247379	236487
247380	247269
247505	247512
247510	247511
247511	247510
247512	247505
248306	248310
248310	248306
249016	132655
249580	249596
249596	249580
250189	250204
250204	250189
250221	250235
250235	250221
250358	250359
250359	250358
250453	250454
250454	250453
250475	250492
250486	250487
250487	250486
250492	250475
250586	250648
250605	250608
250608	250605
250648	250586
250840	250841
250841	250840
250873	250874
250874	250873
250946	250963
250963	250946
250965	250966
250966	250965
251442	251443
251443	251442
251905	251906
251906	251905
252429	252435
252431	252433
252433	252431
252435	252429
252440	252441
252441	252440
252448	252464
252454	252465
252464	252448
252465	252454
252481	240392
252728	252746
252732	252733
252733	252732
252738	252740
252740	252738
252746	252728
252751	252782
252753	252754
252754	252753
252769	252771
252771	252769
252772	252778
252778	252772
252782	252751
252806	252808
252808	252806
253000	253001
253001	253000
253589	253591
253591	253589
253615	253616
253616	253615
253684	253685
253685	253684
253940	253942
253942	253940
253945	263788
255181	257853
255429	255430
255430	255429
255509	255517
255517	255509
256130	256136
256134	256140
256136	256130
256140	256134
256637	256650
256650	256637
257189	257190
257190	257189
257213	257214
257214	257213
257228	257232
257232	257228
257243	257275
257275	257243
257853	255181
258219	258228
258228	258219
258237	258239
258239	258237
258248	258249
258249	258248
258274	258288
258288	258274
258313	258314
258314	258313
258560	258562
258562	258560
259117	259573
259283	259754
259411	263001
259444	259445
259445	259444
259570	259596
259573	259117
259573	259582
259582	259573
259596	259570
259695	259696
259696	259695
259710	259711
259711	259710
259754	259283
259796	259797
259797	259796
259859	259860
259860	259859
259884	259914
259888	259889
259889	259888
259899	259928
259899	259961
259914	259884
259925	259931
259928	259899
259931	259925
259950	259954
259954	259950
259961	259899
259976	263703
259983	259989
259983	263878
259989	259983
260237	260242
260242	260237
260253	260292
260292	260253
261527	243009
263001	259411
263703	259976
263715	240037
263788	253945
263813	237505
263878	259983
